comment,context
복근 개지린다,"['QWER 팔로우했다고 김제덕쿵야 욕하기 시작하는 트페미들', '대체 그게 뭔상관인지.. 같은선수(안산)\xa0 별것도아닌일로 괴롭힘 당한다고하는 사람도있음 이전 페미관련된것들도 그렇고 전장연관련 발언도있고 매국노사건도 자기가 잘못해서 가게사장들한테 피해입히고 자기가 도게자박은게 왜 별것도아닌일인지..', '쿵쾅이 언냐들아 니 얼굴이랑 니 몸무게를 보면 현타 오지 않냐 ㅋㅋ']"
요즘 얘네가 판별기 성능 제일 좋은듯ㅋㅋ,"['QWER 팔로우했다고 김제덕쿵야 욕하기 시작하는 트페미들', '대체 그게 뭔상관인지.. 같은선수(안산)\xa0 별것도아닌일로 괴롭힘 당한다고하는 사람도있음 이전 페미관련된것들도 그렇고 전장연관련 발언도있고 매국노사건도 자기가 잘못해서 가게사장들한테 피해입히고 자기가 도게자박은게 왜 별것도아닌일인지..', '쵸단이 벗방?!뭔 미친 소리지??']"
다4 수문장인데 마스터는 가야되나,"['정글 원딜이 후픽양보 안하는거???', '냉정하게 그냥 무단횡단 정도밖에 안됨. 뭐 티어 따라서 무단횡단하는 시간대와 장소만 좀 달라질 뿐인거 아브실골플에서 무단횡단 때리면 대충 한적한 동네 새벽 1-2시 정도 느낌임 아 물론 불법이긴 하지 근데 피해자 없고 시간대가 시간대인지라 양심만 살짝 찔리는 정도? 사실 어느 정도 이해도 되는 수준임 뭐 그 정도 이기심은 부릴 수도 있겠다 싶은, 딱 정상참작이 된다 이거지. 에다마면 한낮에 그러고 있는거고, 그마챌이면 퇴근시간대 역전앞 정도 느낌? 티어가 오를수록 사고 확률이 올라가고 사람들 취급이나 인식도 점점 박해짐 근데 탑미드가 후픽 잡고 지는거? 정글원딜이 선픽 양보 안하는 것보다 분명 죄질이 더 나쁨 당연히 지켜야될게 무너진거니까 대충 신호위반 정도? 물론 이것도 티어에 따라 시간과 장소가 달라지는건 똑같고 ㅇㅇ 그 다음이 제일 중요한 파트인데, 후픽 잡고 졌는데 추한지 모르고 팀한테 꼬장까지 부린다? 딱히 먼저 뭐라고 시비트는 팀원도 없는데? 이건 뭐 전장연 지하철 시위 보는 느낌임 그냥 ㅋㅋ 그리고 후픽 양보 안해준다고 팀 긁고, 꼴픽이나 쳐하는 새끼들? 로드레이지에 보복운전하는거여. 팀 게임에서 팀한테 지랄해봤자 다 같이 점수 잃는건데 보복운전 해봐야 돈 깨지고 시간 깨지는 거지 거기에 무슨 이득이 있겠어? 재미보자고 게임하는데 재미도 없어, 그렇다고 이기지도 못 해, 걍 상대 괴롭혔으니까 좋다고 딸딸이 치고 끝내는거지 뭐', '그런 애들은 저티어에 많아요 보통 티어를 올리면 그런 빈도가 줄어요']"
야이,"['폭망했다는 전장연 파리 모금 근황.jpg', '모금 30% 밖에 안되서 폭망했다던 전장연 파리 모금 오늘 8천 3백만원 모금 개같이 성공ㅋㅋㅋ 대단하다 여러 의미로', '보통사람도 평생 유럽 못가보는 사람이 널렸는데 목숨걸고 행글라이딩 하다가 장애인돼서 시위하며 기부금으로 해외여행 크으']"
고수네,"['이시각 전장연 최신근황', '-인천공항에서 1박2일 농성중 -근데 오늘 올림픽 선수단들 오전에 출국예정이였나봄 -원래 앞에서 휠체어로 농성중이였는데 갑자기 페이즈2로 진입 -갑자기 휠체어 다 거두더니 각개전투 포지션으로 진입시도하다 경찰들이 방패 세움 -근데 대표 발언이 좀 이상한게 올림픽과 페럴림픽이 장애인권리를 막고 있다라는 발언함. ....뭐지 대체... 아무래도 프랑스 갈려고했는데 모금이 뜻대로 안되서 작전 바꾼 모양', '이이제이ㅋㅋㅋㅋㅋ']"
같은 장애인들한테도 욕먹는 애들인데 ㅋㅋㅋㅋ 개소리할래?,"['이시각 전장연 최신근황', '-인천공항에서 1박2일 농성중 -근데 오늘 올림픽 선수단들 오전에 출국예정이였나봄 -원래 앞에서 휠체어로 농성중이였는데 갑자기 페이즈2로 진입 -갑자기 휠체어 다 거두더니 각개전투 포지션으로 진입시도하다 경찰들이 방패 세움 -근데 대표 발언이 좀 이상한게 올림픽과 페럴림픽이 장애인권리를 막고 있다라는 발언함. ....뭐지 대체... 아무래도 프랑스 갈려고했는데 모금이 뜻대로 안되서 작전 바꾼 모양', '전장연이슈에서 이논리가 아직도 나오네.. 쟤네말이면 뭐 다들어줘야하나 ㅋㅋㅋ 이동권은 애초에 지하철은 대부분 갖춰진 상태, 버스는 저상버스 도입중인데 그 이외에 요구하는 탈시설같은건 애초에 들어줘야할 이유도 없는데?']"
저기서 냄새날듯,"['이시각 전장연 최신근황', '-인천공항에서 1박2일 농성중 -근데 오늘 올림픽 선수단들 오전에 출국예정이였나봄 -원래 앞에서 휠체어로 농성중이였는데 갑자기 페이즈2로 진입 -갑자기 휠체어 다 거두더니 각개전투 포지션으로 진입시도하다 경찰들이 방패 세움 -근데 대표 발언이 좀 이상한게 올림픽과 페럴림픽이 장애인권리를 막고 있다라는 발언함. ....뭐지 대체... 아무래도 프랑스 갈려고했는데 모금이 뜻대로 안되서 작전 바꾼 모양', '야영도 하고 펨붕이들보다 더 잘돌아다니네 ㅋㅋ']"
근데 말이진짜 앞뒤가안맞네 파리행 티켓 살돈없다고 징징거리는새끼들이잖아,"['이시각 전장연 최신근황', '-인천공항에서 1박2일 농성중 -근데 오늘 올림픽 선수단들 오전에 출국예정이였나봄 -원래 앞에서 휠체어로 농성중이였는데 갑자기 페이즈2로 진입 -갑자기 휠체어 다 거두더니 각개전투 포지션으로 진입시도하다 경찰들이 방패 세움 -근데 대표 발언이 좀 이상한게 올림픽과 페럴림픽이 장애인권리를 막고 있다라는 발언함. ....뭐지 대체... 아무래도 프랑스 갈려고했는데 모금이 뜻대로 안되서 작전 바꾼 모양', '지들이 뭔데 장애인 인식 나쁘게 만들어서 다른 장애인즐까지 피해보게 만들지']"
위장보수 검사1. 검사2. ㅡ전통적 보수 국힘은 탁란당 이미 죽은당,"['한동훈의 가장 큰 문제는 위장보수라는 것', '다 설명하기도 힘들 정도로 너무 많은 요소들이 한동훈의 이념적 지향이 친중 강남좌파임을 가리키고 있음 장인 진형구 - 인민일보와 제휴, 차이나라이프 발행 비대위원장 시절 비서실장 김형동 - 처가가 중국공산당 간부, 본인은 민노총 간첩 혐의로 재판 중인 석권호와 동지관계 김예지 - 비서관에 전장연 간부 배우자, 비대위원으로 꽂아주고 극히 이례적으로 현역 비례의원에게 비례 공천 한번 더 줌 그 외에도 진중권이나 평생을 기업 패는 맛으로 살아온 김경율과의 관계 그 어떤 요소를 봐도 한동훈이 보수적 가치를 품고 살아왔다는 지점을 찾아볼 수가 없음', '???: 민주당에 갈 수 없어 부득이 입당했습니다']"
쥰내 싸돌아다니네 ㅋㅋ,"['이 와중에 전장연 근황', '프랑스가게 돈줘 시전 보내줘 재워줘 밥줘 다 해달란거네 결국', '얼마전에는 일본여행 갔다오더니 이제는 파리 ㅋㅋㅋㅋ 존나 부럽네']"
장애인권리약탈자는 누구 말하는거임? 전장연 반대하는 전국민 말하는건가?,"['이 와중에 전장연 근황', '프랑스가게 돈줘 시전 보내줘 재워줘 밥줘 다 해달란거네 결국', '장애를 무기로쓰는 범죄자집단이잖아']"
이동권 나보다 좋네 ㅅㅂ,"['서울지하철들 점거했던 전장연 근황', '? ㅋㅋㅋㅋ 왜 일본에서? ㅋㅋㅋㅋ', '일본도 가네 ㅋㅋㅋ']"
아니 두다리 멀쩡한 나도 일본을 못가봤는데,"['전장연 일본 지하철 진출 ㄷㄷㄷㄷㄷ', '이왜진ㅋㅋㅋㅋ 근데 장애인 권리 투쟁을 왜 일본 지하철에서 하는거냐ㅋㅋㅋ', '??¿?????????¿????']"
철권 본고장을 왜 한번도 안가본거야 왜...,"['전장연 일본 지하철 진출 ㄷㄷㄷㄷㄷ', '이왜진ㅋㅋㅋㅋ 근데 장애인 권리 투쟁을 왜 일본 지하철에서 하는거냐ㅋㅋㅋ', '딴나라 여행가보면 환상깨짐']"
어이가 없네 ㅋㅋㅋㅋㅋㅋ 누가 봐도 시위 핑계로 여행간거 아닌가,"['전장연 일본 지하철 진출 ㄷㄷㄷㄷㄷ', '이왜진ㅋㅋㅋㅋ 근데 장애인 권리 투쟁을 왜 일본 지하철에서 하는거냐ㅋㅋㅋ', '어디 섬에다가 가둬놨으면 좋겠다']"
러시아나 남미에서도 해줬으면,"['전장연 일본 지하철 진출 ㄷㄷㄷㄷㄷ', '이왜진ㅋㅋㅋㅋ 근데 장애인 권리 투쟁을 왜 일본 지하철에서 하는거냐ㅋㅋㅋ', '너어는 씨발 나가라 ㅋㅋㅋㅋㅋㅋ']"
아니 비행기도 잘 타고 다니는구만 뭘ㅋㅋㅋㅋㅋㅋ,"['전장연 일본 지하철 진출 ㄷㄷㄷㄷㄷ', '이왜진ㅋㅋㅋㅋ 근데 장애인 권리 투쟁을 왜 일본 지하철에서 하는거냐ㅋㅋㅋ', '왠지 이사람 의협회장 시켜도 잘할거같다']"
ㅋㅋㅋㅋㅋㅋㅋ어이가없네,"['전장연 일본 지하철 진출 ㄷㄷㄷㄷㄷ', '이왜진ㅋㅋㅋㅋ 근데 장애인 권리 투쟁을 왜 일본 지하철에서 하는거냐ㅋㅋㅋ', '여행가세']"
오지 마라 걍 거기서 살아라,"['이야 전장연 이제 일본까지 갔네', '이동권 존나 잘 보장된듯?', '너무 잘 보장된거 아니냐 ㅋㅋㅋㅋㅋㅋ']"
일반시민들 보다 더잘돌아댕기네,"['부산 지하철에서 시위하는 전장연', '???아 누가 죽으랬어!!', '버프 넣어주는 부산아재 ㅋㅋ']"
캘리그라피 같음 ㅋ,"['유승민 토크콘서트 후기', '1. 백수의 하루는 어떤지 A. 아침 안먹고 점심 저녘만 먹고 사람만나고 대중교통 불편함 다 알아봄 그래서 차 운전해서 다님 저녘먹고 설거지함 작년가을 아내가 아파서 일주일 임시로 하다가 내가 함 2. 몸매관리 A 따로 관리없다 많이 걷고 싶은데 많이 걷지 못한다 수행이나 경선 a4용지 텍스트 읽는 속독의 비결 읽는거를 눈에 배어서 책상에 읽을게 쌓여있고 방송출연 아니면 양복입을일 없음 책이나 서류 읽음 읽고 노트북 쓰는게 옛날만큼 쉽지않음 밸런스 게임 5년전으로 돌아가기vs5년뒤로 가기 5년전 돌아가기 진라면vs신라면 신라면 안성탕면먹음 겨울에 반팔입기vs여름에 긴팔입기 전자 박근혜vs윤석열 박근혜 대통령되기전 괜찮게 생각했고 윤은 안그럼 계속 백수로 살기vs대통령되기 대통령되기인데 백수로 사는걸 두려워하지 않음 라인사태 포스팅 세개 라인 야후는 잘 모르지만 이런거다 아마존 마이크로소프트 일본에서 그런일 정보유출사고 당하면 안전강화 기업 약속 감독 조치는 괜찮으나 네이버가 갖고 있는지분 소프트뱅크로 넘기도록 압박 일본 투자해서 국민메신저지분 뺏겨야 하나? 기업의 본질얘기 조심해야한다 그저께 쓰고 공론화했는데 기업지키는데 도움이 된다 생각했다 윤상현도 씀 어제 차관 변명 비슷하게 했다 일본 조직 체계적 움직이고 있다 투자보호협정위반 조치 항의 안하고 있는게 안타까움 유승민이라는 브랜드 가장 중요한 키워드 개혁보수라 생각 철학적 공화주의다 오래전 보수의 변화 새로운길의 철학적 뒷받침 개혁보수라 믿고 있다 국민이 시민적덕성 키우기위해 어떤 노력 비관적 생각도 듦 시민들이 정치의 변화를 위해 목소리 압력 바뀔때까지 많이 있음 개딸과 태극기 공천부터 좌지우지 나라를 바꾼건 시민들 낙관적 전망x 정치인도 움직여야하고 시민들도 선거만 관심가지고 안 움직이기도 함 시민들 2016년 움직임 뜨거움 2019년 양진영 대립 부추김 우리나라 국민이 대단함 저항권을 늘 가지고 정치가 잘못가는데 똑바로 가도록 브레이크 걸어야한다 선거나 시위나 또 있을수 있다 자주 보자 유승민: 패널 짜장면 드시러 다니시라 얘기 중립성 배경 생각해봐야 근거도 없이 비난 띄움 방송 유튜브 tv 저에 대해 말씀 사실x많음 나는 나 나름대로 노력함 정치인도 세력이 있어야함 이 당 동지들 제법있었음 2008년 2016년 공천학살 2020년 그때는 수도권 낙선 이번 가까운 사람 불출마 많고 도저히 안되고 다른지역으로 가는경우도 있었음 이 정당안에서 세력갖고 하기 쉽지않음 국민의 지지 중요 지지 바탕 당의 역할하는데 중요 짜장면먹으러 자주 다니겠다 유튜브 해주세요 유승민:출연 강의 쇼츠 올림 지금 하고있음 스튜디오 차려서 유튜버처럼 하는게 맞는지 생각해봄 스타일 바꾸라는것 다 일리 있는 이야기 겉모습 결정하는지 의문이 있음 예전에 염색 미장원 안경 바꿔보기도 함 지난 대선 인스타라방 많이 함 정치공학적 기술 잘할줄 모름 국민지지 받기위해 어떤 노력 잘 전달될수있겠냐 올드미디어출연도 중요하다 시민적 덕성 얘기하셨는데 이번에 룰에 관계없이 전당대회에서 행동하는 모습 보여주셔야한다 유승민:전화 문자로도 말씀하셨던 얘기 많이 듣고 있다 정치적 진로를 결정하는데 어떤 선택을 해야할지 고민하고 있다 저는 어떤 룰이든 승패든 상관없다 당이 당심 100%룰로 가면 거기에 대해서 이렇게해서 당이 망했다고 비판을 할것이다 의대증원 질문 유승민:처음 비대위원장 만난적있음 교수 주장 듣고 있음 이번주나 다음주 재판결과 마지막 5월말 전국 의과대학 조정 되돌릴수 없는 상태로 가고 있음 정원 늘리는거 찬성 변함없음 2000명 방식 의문 5년간 만명 늘리고 무슨 계획 아무도 대답못함 지방의료 필수 의료 중요 너무 무시해 이 사태 나옴 전공의 교수 학생 개업의와 의논해 시범적으로 늘리면서 얘기했어야 대왕찢갈이 당화 전공의 교수라도 화나겠다 생각들음 낙수효과 의사들은 면허정지도 마찬가지 외국의사수입도 설익은 정책 의대정원늘리기위해 필요한게 뭔지 대화와 설득 했을것 대통령의 태도가 사태해결에 적절하지 않음 그 이후 환자 가족 국민들 증원+설득 점진적으로 해봐라 변하고 있음 질문:국민의힘 당 사랑한다 남은거면 대표님 지지 싫어하는 사람 진심x사람 많음 저 사람은 어쩔수 없으니까 있구나 생각 메신저 비호감 아쉽 질문:대표님 좋아해서 당들어갔는데 당심100%안나옴 생각 많이 하고 뽑음 당원 수십년 잘되기 위한 마음 뽑음 윤석열 사당 마음 몰라주냐 생각 개혁신당 우리편 그분들 마음도 사야한다얘기도 나오고 개인적 유세 디시나 저희나 국민의힘 국민의미래 지지x 다른데로 가는데 의심드릴수도 있음 김모의원 꽃보냄 그분 국회의원 역할x 외유성 나가있음 당에 어떤 생각? 와인 투샷 국민의힘 당원 남아있는지 전달x 40%민주당 43조국혁신당 사람 그분이 시민적덕성 가졌다고 보는게x 당원들의 마음 사야 유승민:이 당을 사랑 여러분 생각 정치 방송 떳떳하게 이 당이 잘되라고 하는 마음있음 당원들한테 잘보이고 100%잘보이면 더 잘될수 있을지도 모름 보수정당이 변해야한다고 얘기하는게 중요 2000년 2월 정치 대구 신한국-한나라당 당원 15년 23년 당원 생각 마음 쭉 돌아보고 지금 보면 그분의 마음도 변할수 있음 이대로 가면 영원히 질수있다는 두려움 느끼고 있는분들 오래전부터 이야기 이길로 가면 낭떠러지 저길로 가자 이야기 하는게 중요한 목소리 정치인도 비르투 가지고 목소리 이 모임 어떤 어려움 알고 있음 이 모임 다른정치인 이야기x 어떤정치가 좋은지 교감 지지감사 마음 이 모임이나 카페 안 개혁신당이나 다른얘기하면 끝없음 가까운정치인 어떻게 멀어지는지 다보지않았냐 시시비비가리는건 에너지 낭비다 정치는 다 알수없는게 다 있음 300명 사이의 평판 일반인 평판 딱 맞는 경우 없음 구분해야함 정치인들간 평가 정확함 당원들 그 부분 제가 헤쳐나가고 극복 문제. 이당에서 시작하고 끝내기로 결심함 당원들 괸계 극복 고민 대구 거부감 탄핵이후 큼 몇년지나면 바뀔거라 희망 시간 걸림 최근 참패 대구도 저 당이 우리당이 변하지x이대로 가서는 어려운 상황 조금씩 생겨남 질문: 캠프 홍대에서도 뵘 주변사람 정치관심x 최근 정치인 이름 뭐였더라? 유시민? 현직x 뉴스 여론조사 높게 나옴 그이상x아쉬움 국민들 저관심층 임팩트 있는게 있어야 그 사람뭐하는데 얘기됨 언급되는정도 비관 임팩트 있고 얘기나와야 SNS만으로는 한계 고관심층 많이 봄 방송 자주나가거나 가까이 갈수있는걸 할수 있어야 결과가 증명해준다 쉽게 가져갈 방법 유승민: 100% 이해 납득 오늘날 어려움 그런길 걸어온 결과 관종x측면이 있다 이야기 있을때 나오는 스타일 관종이 되어야 똑바로 인지도 생기지않을까 인정 노출이 되고 정확히 알수있게 하는건 정치인 책임 노력해서 유효한 길 찾아보겠다 질문:유튜브 아이디어 거창x 간단하게 수능경제풀어서 교육개혁 10분 얘기 수능문제 어떻네요 이런식으로 하면 재미 깊이 챙길수있음 유튜브 플랫폼 안좋은 기억 소소한 이야기 저출산문제 청년들 무작위 추첨 인터뷰 어떨까 비르투 키우기를 기다리는건 오래걸림 가까이와야 유승민:무슨말씀인지 잘알겠다 차기 당대표 1위 2위 한동훈 대표 민심1위 한동훈 당심 1위 몇대몇 가장 좋다고 생각하는가? 유승민:이자리에서 얘기x 비밀지키는 자리 아님 100%당심하다 이렇게 비판 당연 역선택방지 우스운 이야기 유불리떠나 거꾸로 민주당전당대회 전화 난 국힘지지 바보같은 후보 뽑겠다고 계산적찍는다는게 맨날 정치적시민이 아니면 역선택하겠냐 민주당 조국혁신당 많이 지지 자기 유리 대답 논리 정말 그런가? 유승민 쉽고 다른 사람 어렵다고 할까? 룰은 당에서 정하는데 하는게 어리석고 사람들 우습게 생각하니까 당이 이렇게 감 거기에 맞춰 결정 황우여 비대위 인격적 괜찮은분 보수결집x짐 2,30년전 가치 흔들려서 졌다 이상하게 생각함 저답게 생각 저답게 이야기 저답게 행동 전장연시위 의견 유승민:장애인 정책 배려 부족함 본인+가족 도와드리는게 미흡 자기 본인 느끼는것 해소+ 느끼는 어려움 정책 평소 갖고 있음 전장연 출근길 불편 문제 생각다름 노동조합 허용 합법적 파업 보호 자본 국가 인권 기본권리 알아주지x 처음 파업 사람 많이 죽음 노동 복지 제도 장애인x 정상적 노조 노동권리x직장인 할수있는것 단체행동 권리 법 보장 그것말고는 통로x 그런점 전장연 시위 지연시민 생기겠지만 그것을 가지고 시위 불편하게만드냐고만 생각을 하는건 아니지않냐 생각 대화통해 문제해결 그렇게 안했을것 지하철 막아가며 시위 잘못 순리대로 나무라기에는 현실 호락호락x100%잘못 100%잘됐다고 x tv토론 당에서 이야기만 하는것x 동국대 강의 질문 최근 전당대회 고민 나가신다고하면 컨텐츠필요 정책 공약 필요 개혁할 컨텐츠 생각 경기도지사 경선 마지막 임승호 선대본부장 피드백반영 좋았음 그때처럼 했음 좋겠음 유승민:경기도지사 경선 어떻게 졌는지 잘 아시리라 생각 정치 험한거다 뒤에서 도운게 4개 지역구만 도움 당선인시절 힘 쌤 당선인시절 개입 줄 세우는지 다보지않았냐 싸워서 이겨서 공직나가는게 우리나라정치 불공정 당시 당대표 한마디x 그걸 이겨내서 일하는게 정치다 그래야 그자리 갈수 있음 그때 2015년 마음 그대로 탄핵 문재인x 윤x 거기 겪어보지않았냐 180도 바뀌어서 탄핵사죄 대구경북 도와달라할거면 정치안했어야 이대로가면 어케되는지 보임 이제 바꾸진 생각 정치 걸어가는게 길 당원들도 사람 바뀔수 있다 생각함 낡은걸 깨부수지 않으면 새로운걸 할수 없음 2017년 후보 서울 득표 높은곳 강남3구 비례득표율 높았던게 강남3구 고소득 고학력 인기있는 이유 유승민:2017년 대선 끝나고 지지 높았다는게 상대적으로 다른 지역보다 높음 그렇지만 여전히 90% 이쪽 아니면 저쪽 작은 차이나는 이유 개혁보수 주장 좀 더 열려있다고 생각 자산과 함부로 얘기x 수원 열전동 학생이 많이 사는곳 20%넘게 나오기도 세상을 바꿀생각있고 변화목소리 내주는 사람 찍어줌 찍었는데 안돼서 어떻다 얘기해주는데 고마움 기호 4번 끝까지 가서 안됨 신념 책임 이야기 되는것도 중요 감사 되고나서 더 잘하는것 중요 노무현 이명박 박근혜 윤석열은 어땠냐 윤석열 개인의 문제x 좋은정책 호소 노력중요 되고나서 폭정하기 쉬움 40대초반와서 오랫동안 정치 말과 행동 바뀌는지 봐왔음 저한테 일할 기회 준다면 그런걸 하겠다 유경준 화성가서 세번감 쓴맛보고 국회 전체 아까운 인재 못보냄 청년위원하시며 도와드린거 감사함 연금개혁 잘해보려 노력하는 한사람 유승민 행보 계획:거제 춘천 제주 대구에서 오셔서 감사 오늘 질문도 해주신 말씀 잘 새겨 듣겠다 젊은분들 많이 오실거라 생각 많이 못했음 원망도 짐작됨 여러분의 기대 부족한 일 대부분 짧지않은 시간 소중한 인연 간직 저는 여러분 포함 저를 지지하는게 늘 자랑스럽도록 하는게 1차적 의무 생각 2027년 경선 마지막도전 성공할수 있도록 생각 정치하는 사람 마지막 혼자 대면 시간 어떤 선택 잘될수도 잘안될수도 순간 남은 2,3년의 시간 그런 시간 자랑 자존심 되도록 하겠다 유승민한테 직접 여러얘기듣고 싸인도 받고 사진도 찍고 나 기억해서 놀랐음 홍준연한테 개혁신당 계셔서 안오실줄 알았다고 했는데 홍준연이 개혁신당 여부에 상관없이 유심초 회원이라서 왔다 나는 고민하다 국힘 남았다하니까 홍준연이 잘하셨다고 그랬음', '유승민 필체 끝내준다']"
