comment,context
탑승교쪽에 엘리베이터있어서 거기로 올라와서 탐,"['이시각 전장연 최신근황', '-인천공항에서 1박2일 농성중 -근데 오늘 올림픽 선수단들 오전에 출국예정이였나봄 -원래 앞에서 휠체어로 농성중이였는데 갑자기 페이즈2로 진입 -갑자기 휠체어 다 거두더니 각개전투 포지션으로 진입시도하다 경찰들이 방패 세움 -근데 대표 발언이 좀 이상한게 올림픽과 페럴림픽이 장애인권리를 막고 있다라는 발언함. ....뭐지 대체... 아무래도 프랑스 갈려고했는데 모금이 뜻대로 안되서 작전 바꾼 모양', '그러고보니 휠체어 탄 사람들은 비행기 어떻게 타지? 계단 많은데']"
내가 집돌이인 거 감안해도... 전장연은 진짜 어지간한 사람들보다 잘 돌아다니는 거 같거든? 이제 이동권은 그래도 한국에서 어느 정도는 보장됐다는 산 증거 같아 쟤네,"['이시각 전장연 최신근황', '-인천공항에서 1박2일 농성중 -근데 오늘 올림픽 선수단들 오전에 출국예정이였나봄 -원래 앞에서 휠체어로 농성중이였는데 갑자기 페이즈2로 진입 -갑자기 휠체어 다 거두더니 각개전투 포지션으로 진입시도하다 경찰들이 방패 세움 -근데 대표 발언이 좀 이상한게 올림픽과 페럴림픽이 장애인권리를 막고 있다라는 발언함. ....뭐지 대체... 아무래도 프랑스 갈려고했는데 모금이 뜻대로 안되서 작전 바꾼 모양', '이동권ㅅㅂㅋㅋㅋㅋㅋㅋㅋ']"
근데 저기 까지 가서 시위할꺼면 최소인원이 가야하는거 아닌가? 돈도 없으면서 저길 왜가지,"['이 와중에 전장연 근황', '프랑스가게 돈줘 시전 보내줘 재워줘 밥줘 다 해달란거네 결국', '사실상 프랑스여행']"
넘의나라에 시위하러 간다고 해도 그냥 입국 바로바로 되나보네 대한민국 여권 파워가 진짜 쎄구나,"['전장연 근황....jpg (일본 아님)', '파리 올림픽 간다함 ㄷㄷ 이동 존나 잘함 ㄷㄷㄷㄷ 다른나라에선 선수보낼때 대한민국에선 전장연 보냄 ㄷㄷㄷ 전설의 삼성 하이패스 조작사건....jpg https:www.fmkorea.com7173810975', '근데 올림픽이랑 패럴림픽이랑 별개 아니야?']"
근데 저사람들 활동하려면 돈이 필요할텐데 돈은 도대체 어디서 나오는거임?,"['전장연 근황....jpg (일본 아님)', '파리 올림픽 간다함 ㄷㄷ 이동 존나 잘함 ㄷㄷㄷㄷ 다른나라에선 선수보낼때 대한민국에선 전장연 보냄 ㄷㄷㄷ 전설의 삼성 하이패스 조작사건....jpg https:www.fmkorea.com7173810975', '이동권 보장 존나 잘된거 같은데']"
2020년 대통령은?,"['교육부 대학 여성교수 비율 25% 할당제 실시.....jpg', '도저히 이해가 안가는게 대학교수에 성별이 왜 중요한거임....? 프랑스 파리 올림픽 전장연 근황....jpg https:www.fmkorea.com7173350340', '지금 대통령 누구 ?']"
와 일본 못가봤는데 이동권 존나 좋네 ㅅㅂ.,"['전장연 일본 지하철 진출 ㄷㄷㄷㄷㄷ', '이왜진ㅋㅋㅋㅋ 근데 장애인 권리 투쟁을 왜 일본 지하철에서 하는거냐ㅋㅋㅋ', '외국비행기에서도 땡깡해봐라']"
진짜..장애인 이시네요..,"['전장연 일본 지하철 진출 ㄷㄷㄷㄷㄷ', '이왜진ㅋㅋㅋㅋ 근데 장애인 권리 투쟁을 왜 일본 지하철에서 하는거냐ㅋㅋㅋ', '전장연 군대보내기운동']"
돈 더받게 된다 그러면,"['부산 지하철을 방문한 전장연', '', '??? : 혹시 어느쪽에서 부르신건가요']"
태워달라고?,"['부산 지하철을 방문한 전장연', '', '텔포탓나 언제부산왓노']"
말꼬리 잡을거면 여기서 끝 ㅋ,"['전장연이랑 의사 파업이랑 여론 다른게 신기하네', '요구 관철을 위해 시민에게 피해가 되는 방법을 사용한다는 틀은 똑같은데', '? 내가 정부가 잘 했다고 한 적 있나?']"
뭐 근데 그거 들이대면서 뭐라 하면 우린 바보 만드는게 목표인대요 라고 할 순 없잖음 ㅋㅋㅋ 예전에야 그런 근거 데이터가 없으니 못했던거일거고 지금은 전교조 걔네들이 하려는대로 많이 해봐서 데이터가 쌓인게 큰 차이잖음,"['이준석 1호 법안은 우파정책이라서 전교조 반대 심할꺼야', '이명박 정부 때 이미 학업성취도 시험 치르면서 일제고사 쳤었음 이거 추진했던 사람이 교육경제학자 출신 현 교육부장관 이주호(그 당시도 교육부 장관) 미국에서는 부시행정부 때 추진되었고, 그 당시 유학했던 준석이가 관심있게 봤나봄 다만, 우리나라에서는 전교조 등 좌파단체가 워낙 반발이 심해서 부수적으로 따라오는 규제나 제재는 못했는데 이번에 준석이가 만들면 획기적이긴 하나, 전교조 비롯한 좌파단체들 반대를 뚫어야 할 듯 학업성취도 고사 치른후에 학교별 성적 다 공개하고 수준 떨어지는 학교 있으면 좀 더 지원해주면서 영포자 수포자 방지하는 거. 만약 몇년연속 하위 20%에 들면 교장을 해고한다든지 등의 조치 취하고 하여간 일정수준으로 학력미달학생들을 끌어올리는 정책임 이걸 통해서 교사들의 경쟁력을 높이고, 공교육의 경쟁력도 강화하겠다는 건데 교사들이 가르쳐야 할 것도 많고 해서 많이 반대할 수도 있음 근데 좌파들 전교조 반발논리는 간단함 어떻게 학생을 일률적으로 한줄로 죽 세워서 평가하냐 이거임 학생의 다양성을 무시하고, 학교의 급을 나누게 되고. 명문학군의 부활이며 기타 등등등등등 그당시 전교조 교사들이 학업성취도 시험 거부하고 난리도 아니었다 정작 자기반 학생들 시험 못보게 하면서, 지 아들은 시험 보게했던 웃기는 전교조 교사도 나왔음 ㅋㅋㅋ 추진한다면 전장연 못지 않게 전교조에게 욕을 듣을 정책임 이런 정책이 진정한 보수우파정책인데 국힘의원 중에 이거하자고 하는 사람 없음 왜냐면 그들은 좌파들이 무섭기 때문에. 내생각에 준석이는 정권의 비리 부정부패는 확실하게 야당 포지션으로 잡고 정책은 보수우파로 포지셔닝 하면서 확실하게 국힘과 보수경쟁할려고 하는 것 같음 더불어 사안별로 국힘과 정부가 보수정책에 부합하는 정책을 내놓으면 협력할 용의는 있는 것 같음 어쩄든 전장연 시위 반대처럼 준석이가 재밌게 이슈파이팅하면 꽤 화제가 될 것 같음 추가글 댓글에 몇가지 우려점 봤는데 그런건 준석이가 디테일하게 잘 처리할꺼라고 봄 일단 지켜보자구', '원래 전교조는 애들 바보 만드는 게 목표니깐 ㅋㅋㅋㅋㅋㅋ 그리고 이걸 하면 필히 교사들의 질이 올라가고 공교육이 경쟁체제가 되게 됨']"
전교조랑만 싸우는 게 아니고 이주호랑도 싸워야 돼 ㅋㅋㅋ 한국판 유토리 교육과정 시발 어떡할 거야,"['이준석 1호 법안은 우파정책이라서 전교조 반대 심할꺼야', '이명박 정부 때 이미 학업성취도 시험 치르면서 일제고사 쳤었음 이거 추진했던 사람이 교육경제학자 출신 현 교육부장관 이주호(그 당시도 교육부 장관) 미국에서는 부시행정부 때 추진되었고, 그 당시 유학했던 준석이가 관심있게 봤나봄 다만, 우리나라에서는 전교조 등 좌파단체가 워낙 반발이 심해서 부수적으로 따라오는 규제나 제재는 못했는데 이번에 준석이가 만들면 획기적이긴 하나, 전교조 비롯한 좌파단체들 반대를 뚫어야 할 듯 학업성취도 고사 치른후에 학교별 성적 다 공개하고 수준 떨어지는 학교 있으면 좀 더 지원해주면서 영포자 수포자 방지하는 거. 만약 몇년연속 하위 20%에 들면 교장을 해고한다든지 등의 조치 취하고 하여간 일정수준으로 학력미달학생들을 끌어올리는 정책임 이걸 통해서 교사들의 경쟁력을 높이고, 공교육의 경쟁력도 강화하겠다는 건데 교사들이 가르쳐야 할 것도 많고 해서 많이 반대할 수도 있음 근데 좌파들 전교조 반발논리는 간단함 어떻게 학생을 일률적으로 한줄로 죽 세워서 평가하냐 이거임 학생의 다양성을 무시하고, 학교의 급을 나누게 되고. 명문학군의 부활이며 기타 등등등등등 그당시 전교조 교사들이 학업성취도 시험 거부하고 난리도 아니었다 정작 자기반 학생들 시험 못보게 하면서, 지 아들은 시험 보게했던 웃기는 전교조 교사도 나왔음 ㅋㅋㅋ 추진한다면 전장연 못지 않게 전교조에게 욕을 듣을 정책임 이런 정책이 진정한 보수우파정책인데 국힘의원 중에 이거하자고 하는 사람 없음 왜냐면 그들은 좌파들이 무섭기 때문에. 내생각에 준석이는 정권의 비리 부정부패는 확실하게 야당 포지션으로 잡고 정책은 보수우파로 포지셔닝 하면서 확실하게 국힘과 보수경쟁할려고 하는 것 같음 더불어 사안별로 국힘과 정부가 보수정책에 부합하는 정책을 내놓으면 협력할 용의는 있는 것 같음 어쩄든 전장연 시위 반대처럼 준석이가 재밌게 이슈파이팅하면 꽤 화제가 될 것 같음 추가글 댓글에 몇가지 우려점 봤는데 그런건 준석이가 디테일하게 잘 처리할꺼라고 봄 일단 지켜보자구', '구체적인건 나도 잘 모르겠다 정시는 좋아하는데 수능이 쓰레기라는 말임']"
수학 시수 자체도 너무 적음 다른나라의 2/3 밖에 안될걸 중고등학교,"['이준석 1호 법안은 우파정책이라서 전교조 반대 심할꺼야', '이명박 정부 때 이미 학업성취도 시험 치르면서 일제고사 쳤었음 이거 추진했던 사람이 교육경제학자 출신 현 교육부장관 이주호(그 당시도 교육부 장관) 미국에서는 부시행정부 때 추진되었고, 그 당시 유학했던 준석이가 관심있게 봤나봄 다만, 우리나라에서는 전교조 등 좌파단체가 워낙 반발이 심해서 부수적으로 따라오는 규제나 제재는 못했는데 이번에 준석이가 만들면 획기적이긴 하나, 전교조 비롯한 좌파단체들 반대를 뚫어야 할 듯 학업성취도 고사 치른후에 학교별 성적 다 공개하고 수준 떨어지는 학교 있으면 좀 더 지원해주면서 영포자 수포자 방지하는 거. 만약 몇년연속 하위 20%에 들면 교장을 해고한다든지 등의 조치 취하고 하여간 일정수준으로 학력미달학생들을 끌어올리는 정책임 이걸 통해서 교사들의 경쟁력을 높이고, 공교육의 경쟁력도 강화하겠다는 건데 교사들이 가르쳐야 할 것도 많고 해서 많이 반대할 수도 있음 근데 좌파들 전교조 반발논리는 간단함 어떻게 학생을 일률적으로 한줄로 죽 세워서 평가하냐 이거임 학생의 다양성을 무시하고, 학교의 급을 나누게 되고. 명문학군의 부활이며 기타 등등등등등 그당시 전교조 교사들이 학업성취도 시험 거부하고 난리도 아니었다 정작 자기반 학생들 시험 못보게 하면서, 지 아들은 시험 보게했던 웃기는 전교조 교사도 나왔음 ㅋㅋㅋ 추진한다면 전장연 못지 않게 전교조에게 욕을 듣을 정책임 이런 정책이 진정한 보수우파정책인데 국힘의원 중에 이거하자고 하는 사람 없음 왜냐면 그들은 좌파들이 무섭기 때문에. 내생각에 준석이는 정권의 비리 부정부패는 확실하게 야당 포지션으로 잡고 정책은 보수우파로 포지셔닝 하면서 확실하게 국힘과 보수경쟁할려고 하는 것 같음 더불어 사안별로 국힘과 정부가 보수정책에 부합하는 정책을 내놓으면 협력할 용의는 있는 것 같음 어쩄든 전장연 시위 반대처럼 준석이가 재밌게 이슈파이팅하면 꽤 화제가 될 것 같음 추가글 댓글에 몇가지 우려점 봤는데 그런건 준석이가 디테일하게 잘 처리할꺼라고 봄 일단 지켜보자구', '반대하면 결국 뒤쳐지는 애들은 계속 뒤쳐짐.. 왜냐면 걔들은 수업을 이해조차 못하거든... 그런 애들 입장에선 학교가 지옥이지 뭐... 왜냐면 말을 하나도 못알아먹으니까....ㅠㅠ']"
흥미가 없지만 성실해야 한다를 가르치긴하지 다만 그게 말처럼 쉽나.... 님도 몇십년 살아봐서 알거아님 부모나 친구나 선생이 아무리 좋은 말 해도 내가 못받아들이면 결국 의미가 없다는걸...(물론 좋은 말을 하는게 무의미하다는건 아님) 애들도 다 암 크면 클수록 더 잘 알지... 다만 알면서도 안하는게 인간이지 뭐....,"['이준석 1호 법안은 우파정책이라서 전교조 반대 심할꺼야', '이명박 정부 때 이미 학업성취도 시험 치르면서 일제고사 쳤었음 이거 추진했던 사람이 교육경제학자 출신 현 교육부장관 이주호(그 당시도 교육부 장관) 미국에서는 부시행정부 때 추진되었고, 그 당시 유학했던 준석이가 관심있게 봤나봄 다만, 우리나라에서는 전교조 등 좌파단체가 워낙 반발이 심해서 부수적으로 따라오는 규제나 제재는 못했는데 이번에 준석이가 만들면 획기적이긴 하나, 전교조 비롯한 좌파단체들 반대를 뚫어야 할 듯 학업성취도 고사 치른후에 학교별 성적 다 공개하고 수준 떨어지는 학교 있으면 좀 더 지원해주면서 영포자 수포자 방지하는 거. 만약 몇년연속 하위 20%에 들면 교장을 해고한다든지 등의 조치 취하고 하여간 일정수준으로 학력미달학생들을 끌어올리는 정책임 이걸 통해서 교사들의 경쟁력을 높이고, 공교육의 경쟁력도 강화하겠다는 건데 교사들이 가르쳐야 할 것도 많고 해서 많이 반대할 수도 있음 근데 좌파들 전교조 반발논리는 간단함 어떻게 학생을 일률적으로 한줄로 죽 세워서 평가하냐 이거임 학생의 다양성을 무시하고, 학교의 급을 나누게 되고. 명문학군의 부활이며 기타 등등등등등 그당시 전교조 교사들이 학업성취도 시험 거부하고 난리도 아니었다 정작 자기반 학생들 시험 못보게 하면서, 지 아들은 시험 보게했던 웃기는 전교조 교사도 나왔음 ㅋㅋㅋ 추진한다면 전장연 못지 않게 전교조에게 욕을 듣을 정책임 이런 정책이 진정한 보수우파정책인데 국힘의원 중에 이거하자고 하는 사람 없음 왜냐면 그들은 좌파들이 무섭기 때문에. 내생각에 준석이는 정권의 비리 부정부패는 확실하게 야당 포지션으로 잡고 정책은 보수우파로 포지셔닝 하면서 확실하게 국힘과 보수경쟁할려고 하는 것 같음 더불어 사안별로 국힘과 정부가 보수정책에 부합하는 정책을 내놓으면 협력할 용의는 있는 것 같음 어쩄든 전장연 시위 반대처럼 준석이가 재밌게 이슈파이팅하면 꽤 화제가 될 것 같음 추가글 댓글에 몇가지 우려점 봤는데 그런건 준석이가 디테일하게 잘 처리할꺼라고 봄 일단 지켜보자구', '흥미가 없지만 그래도 성실히 해야한다를 현재의 한국 공교육이 가르치질 못하고 있어. 아니 못한다기보단 그걸 잘가르치나 안가르치나 아무 메리트 디메리트가 없지 자본주의 인간들이 이익이 없는데 할리 없잖아 사실 대부분의 평범한 사람이 인생을 살아갈때 제일 필요한 덕목이 흥미가 없지만 그래도 성실히 해야한다 라고 생각하는데 말야.']"
